Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
Hamilton Hotel,Seoul,English,English(Italian),"Hamilton Hotel is a gem located in Seoul. From our check-in to check-out, everything was handled with ease. The staff were not only professional but extremely courteous as well. They took care of all our needs, and were always smiling. The rooms were well equipped with modern amenities and were kept immaculately clean. They were spacious and provided us with a serene retreat after a busy day exploring the city. The breakfast was simply delicious, offering a diverse range of local and international cuisines. The hotel's location was another significant advantage. It was a short walk to restaurants, bars, and shopping areas. Overall, a great hotel experience and certainly one I'll recommend to others.",No significant downsides to mention. It would be beneficial though if they could provide more variety in their breakfast menu.,9,POS
Hamilton Hotel,Seoul,English,German,The hotel is around lots of good restaurants and a subway station.,The room was not cleaned well. There were old toiletries left in the bathroom from previous guests. The water pressure in the shower was very low and the temperature was inconsistent. The carpets and furniture are quite dated.,3,NEG
Hamilton Hotel,Seoul,English,English(Russian),The location was quite convenient,"The room was not well-cleaned when I checked in, and the amenities were not replenished during my stay",2,NEG
Hamilton Hotel,Seoul,English,English(Russian),The location is good as it is right beside the subway exit.,"The hotel seems old and is in need of renovation. The carpet in the room was worn-out and stained. The walls were marked and the bathroom was grimy with a broken toilet seat. The lobby was chaotic with people and suitcases everywhere. The staff were curt and not approachable. The rooms had thin walls, I could hear guest conversations and their television. Quite unpleasant for light sleepers. Would not recommend for those seeking a comfortable and relaxing experience.",3,NEG
Hamilton Hotel,Seoul,English,English(Italian),The hotel is centrally located and near the subway station.,"This hotel is outdated and needs renovation urgently. The customer service was subpar and the staff was not really attentive. The noise from the street made it difficult to get a good night's sleep. Additionally, the Wi-Fi connection was very unstable.",3,NEG
Hamilton Hotel,Seoul,English,Korean,"The location of Hamilton Hotel is superb, right in the heart of Itaewon.","However, the rooms are small and could use an update. The noise from the outside was quite loud and the soundproofing was not great. The staff were relatively indifferent and not particularly helpful.",3,NEG
Orakai Insadong Suites,Seoul,English,Spanish,"Great location, spacious rooms and excellent staff. The kitchen facilities were a plus point too!","A little overhaul in the rooms could make the hotel even better, but it's still pretty good!",8,POS
Orakai Insadong Suites,Seoul,English,Russian,The Orakai Insadong Suites in Seoul were a delight to stay at. I was impressed by the suite's spaciousness and cleanliness. The high-tech appliances and elegant furniture created a luxurious setting for my stay. The staff was also notably attentive and accommodating. The location was another perk as there were many restaurants and shops nearby.,"The only downside was that the internet connection was somewhat inconsistent, but this was a minor inconvenience compared to the overall fantastic experience.",8,POS
Orakai Insadong Suites,Seoul,English,French,"The suite was spacious, spotlessly clean, and well-equipped. The staff were incredibly helpful and friendly. The location in Insadong was perfect, with great restaurants and shops nearby.",There were no substantial issues worth mentioning.,8,POS
Orakai Insadong Suites,Seoul,English,Italian,"Centrally located, room was spacious and beds comfortable. Staff was friendly and service-oriented. The view from the room was breathtaking.",There could have been a few more dining options.,8,POS
Orakai Insadong Suites,Seoul,English,English(Spanish),"Orakai Insadong Suites provides a true home away from home experience. The location is excellent with lots of places to eat right outside the door. The staff is extremely friendly and always ready to assist with any inquiries. The suites themselves are well-equipped and beautifully furnished, providing a comfortable place to return to after a busy day exploring Seoul.",The downside only would be having to leave the hotel at the end of our stay.,10,POS
Orakai Insadong Suites,Seoul,English,Chinese,The rooms were spacious,"the cleanliness left a lot to be desired, and the staff was not very helpful",4,NEG
Orakai Insadong Suites,Seoul,English,Chinese,Spacious room layout,"The staff were not accommodating and unprofessional. The room cleanliness fell short, seeing dust on the bedside tables.",4,NEG
Orakai Insadong Suites,Seoul,English,English(Romanian),Hotel's location in the heart of Insadong,"The rooms were unnecessarily big with tons of wasted of space, furniture and appliances were outdated, the Wifi was unreliable, and hotel staff were largely uninterested in assisting with any concerns.",4,NEG
Orakai Insadong Suites,Seoul,English,English(Russian),The location in Insadong is excellent and the apartment space is generous.,"The facilities are very dated and require an overhaul, the carpet in the room was stained, the bedspread had a tear in it and the walls had marks on them. Despite calls to management and promises of getting things fixed, nothing was done. Disappointing quality, service and overpriced considering the condition of the apartment.",2,NEG
Orakai Insadong Suites,Seoul,English,English(Italian),The location of the Orakai Insadong Suites in Seoul was pretty convenient and central to most attractions in the city.,"Unfortunately, my overall stay at the Orakai Insadong Suites in Seoul was quite underwhelming and disappointing. Firstly, the rooms were quite outdated and needed urgent modernization. The furniture and equipment seemed old, making the room feel dull and uninviting. Secondly, the cleanliness of the rooms was not up to par. I found dust on the furniture and the bathroom needed a good deep cleaning. Lastly, the services provided by the staff were poor. The staff seemed unprofessional and lacked adequate training. They were not able to provide prompt and efficient service, making my stay even less pleasant.",3,NEG
Imperial Palace Boutique Hotel,Seoul,English,Romanian,Modern interior and friendly service,Nothing to mention,8,POS
Imperial Palace Boutique Hotel,Seoul,English,English(Turkish),"Efficient service, perfectly located, and offers a spacious, comfortable room with modern amenities. The concierge was always ready to assist with excellent restaurant recommendations and reservation assistance. There is also a wonderful bakery on the ground floor that shouldn't be missed.",Some of the bath towels were slightly worn out and could be replaced. ,8,POS
Imperial Palace Boutique Hotel,Seoul,English,Italian,"Hotel decor was modern and unique, rooms were impeccably clean and comfortable, and the staff were excellent - very helpful and friendly. Also, the location is fantastic, lots of restaurants and shops nearby.","The lighting in the bathroom could have been brighter and the breakfast selection could be a bit more extensive, but these are just small details.",8,POS
Imperial Palace Boutique Hotel,Seoul,English,English(French),"Stylish, comfortable rooms with excellent customer service",Minor issue with slow elevator service.,8,POS
Imperial Palace Boutique Hotel,Seoul,English,English(Italian),"Loved the contemporary design, the lively neighbourhood and the helpful hotel staff","The walls are a bit thin, which can be a problem if you have noisy neighbours",8,POS
Imperial Palace Boutique Hotel,Seoul,English,English(Turkish),"The location of the hotel was great, easy access to various hotspots in Seoul.","Hotel staff was often unresponsive and not highly proficient in English which made communication difficult. Additionally, the rooms were not thoroughly cleaned and lacked maintenance.",2,NEG
Imperial Palace Boutique Hotel,Seoul,English,Italian,The hotel has a modern design and it's located in a trendy area with many dining options around. Close to a metro station which makes it easy to explore the city.,The room was smaller than expected. Hotel staff was not as helpful as they could have been. Noise from the street and other rooms was quite disruptive during the night.,3,NEG
Imperial Palace Boutique Hotel,Seoul,English,German,"Location was very good, in the heart of Itaewon and close to the metro station. Also, the room designs were artistic and unique.","The hotel room was not cleaned properly upon arrival, particularly the bathroom had a strong unpleasant smell. Also, the pillows were too flat and the mattress was uncomfortable, resulting in a sleepless night. Customer service was lacking as well, staff were not willing to address these issues when confronted.",2,NEG
Imperial Palace Boutique Hotel,Seoul,English,English(Romanian),"The hotel is centrally located, with restaurants, transportation options, and attractions close by. The design of the lobby is modern and attractive, and the rooms seemed well-maintained initially.","Despite the positives, the negatives outweighed them. The noise level was intolerable, with loud chatter and music reverberating through the hallways until the early hours.  Furthermore, the customer service was lacking. The front desk staff were non-responsive and seemingly disinterested in providing help or addressing issues. I also wasn't satisfied with the cleanliness of the room. Upon closer inspection, there appeared to be stains on the carpet and dust in several places. For the price that I paid, the experience fell short of expectations.",3,NEG
Imperial Palace Boutique Hotel,Seoul,English,Turkish,The location in the heart of Itaewon was convenient for restaurants and shopping.,Rooms were quite small and I experienced some issues with cleanliness. Staff were not very helpful with resolution.,3,NEG
LOTTE City Hotel Myeongdong,Seoul,English,English(Romanian),"Beautiful hotel with a fantastic location near shopping and food areas. The room was modern, beautiful and clean. It was quiet and I slept very well. Staff were really helpful and kind. Breakfast was fantastic. The transport links were great as it was near a subway station.","Really, nothing to complain about. Perhaps, the rooms are a bit small.",9,POS
LOTTE City Hotel Myeongdong,Seoul,English,Spanish,"Well-located, and room with a wonderful view! Breakfast was delicious",nan,8,POS
LOTTE City Hotel Myeongdong,Seoul,English,Spanish,Excellent location with stunning view. Room was very comfortable and service was top-notch,nan,8,POS
LOTTE City Hotel Myeongdong,Seoul,English,French,"Exceptional hotel. Perfect location. Professional, courteous and friendly staff. Clean room with fully stocked amenities. The view from the room was beautiful and breath-taking! The breakfast buffet was delicious and had a big variety of different foods. This hotel will be my first choice of stay whenever I visit Seoul again.","Nothing to mention, everything was perfect.",10,POS
LOTTE City Hotel Myeongdong,Seoul,English,English(Chinese),"LOTTE City Hotel Myeongdong is truly a gem in the heart of Seoul. The rooms are modern, clean, and well-equipped with amenities. The location is remarkable, offering easy access to stores, restaurants, and local attractions. The staff is wonderfully polite and always ready to assist with a smile.","The hotel was quite busy during my visit, so it might not be the best choice for travelers seeking a quiet stay. Also, the breakfast could offer more vegetarian options.",8,POS
LOTTE City Hotel Myeongdong,Seoul,English,English(Romanian),"The location was convenient, close to major shopping areas",Room cleanliness did not meet our expectations and the hotel lacked basic amenities. The customer service was also unsatisfactory,4,NEG
LOTTE City Hotel Myeongdong,Seoul,English,English(German),Good location,"Small rooms, language barrier with the staff, long check-in times, unappealing food at the restaurant",4,NEG
LOTTE City Hotel Myeongdong,Seoul,English,Turkish,['Strategic location'],"The interior of the rooms is rather dated and could use a facelift. In addition, some of the staff at the front desk were quite unfriendly and unresponsive to our queries, which was off-putting.",3,NEG
LOTTE City Hotel Myeongdong,Seoul,English,English(German),"The location of the hotel is convenient, being situated near Lotte Department Store and Myeongdong Shopping Street. The views from the hotel rooms are also fairly nice.","Unfortunately, my experience at the LOTTE City Hotel Myeongdong was far from ideal. My room was not well-cleaned when I checked in, with visible dust and stains on the furniture. Furthermore, there was a constant noise coming from the ventilation system which made it difficult for me to sleep well. Customer service was also sorely lacking, the staff was not attentive to guest needs and requests were not handled promptly. The breakfast buffet was very lackluster with a limited variety of options and often out of common items. Regrettably, the quality of the hotel did not match its price.",3,NEG
LOTTE City Hotel Myeongdong,Seoul,English,Turkish,Fantastic view of the city from room.,"The room was smaller than expected and could do with a deep cleaning. The breakfast buffet was lackluster with limited options. The staff, although polite, didn't seem very knowledgeable about the surrounding area when asked for recommendations.",5,NEG
"Four Points by Sheraton Josun, Seoul Station",Seoul,English,English(Italian),"The Four Points by Sheraton Josun, Seoul Station offered a truly delightful stay during my visit to Seoul. Its strategic location, close to Seoul train station, made it supremely convenient for my travels within the city. The hotel staff were professional, warm, and ever helpful – adding a true sense of comfort to my stay. The rooms are well-appointed, super clean, and comfortable, and the breakfast spread was complimentary, offering a vast variety of sumptuous dishes.","This hotel is saying all the right things, but it could have been even better with a swimming pool, which unfortunately it doesn't have.",8,POS
"Four Points by Sheraton Josun, Seoul Station",Seoul,English,Spanish,The hotel is well-located and close to the Seoul Station. The room sizes are very generous and the bed extremely comfortable. The staff are professional and welcoming.,The breakfast buffet is quite expensive for the variety it offers.,8,POS
"Four Points by Sheraton Josun, Seoul Station",Seoul,English,English(German),"Four Points by Sheraton Josun, Seoul Station provided an outstanding stay. The rooms were spotless, the service was first-rate, and the hotel's proximity to Seoul's lively city center was perfect. Additionally, the spectacular city views, comfortable beds, and delectable dining options contributed to an overall enjoyable experience.","Nothing worth mentioning, it was a great stay all round.",10,POS
"Four Points by Sheraton Josun, Seoul Station",Seoul,English,Russian,A nice and comfortable stay. Proximity to Seoul station made traveling easier.,None,10,POS
"Four Points by Sheraton Josun, Seoul Station",Seoul,English,English(Romanian),Delicious breakfast options and very close proximity to Seoul station.,It would have been nice to have a few more English TV channels.,8,POS
"Four Points by Sheraton Josun, Seoul Station",Seoul,English,Russian,The location is convenient being close to Seoul Station. It is also walking distance from Namdaemun market and the Lotte Outlet.,"The room itself lacked the standard cleanliness I've come to expect from a Four Points hotel. The carpet was dirty and gave off an unpleasant odor. The bathroom fixtures were outdated and in desperate need of an upgrade or at the very least, a proper cleaning and maintenance. The staff, while not rude, were not warm or welcoming either. Breakfast service was subpar with a lack of variety and poorly prepared meals. Noise from the nearby roads and train station also made it difficult to get a peaceful night's sleep. There was also a lack of English speaking staff which can be a problem for international guests.",3,NEG
"Four Points by Sheraton Josun, Seoul Station",Seoul,English,English(Korean),"The hotel's location is excellent, within easy walking distance to the Seoul station and shopping areas. The lobby and public areas are sharply decorated and clean","We found that the rooms were not cleaned well, the linens were unappealing, and there was insufficient light in the room making it very gloomy. Furthermore, basic necessities like toiletries were not stocked well and had to be requested multiple times. The breakfast spread was quite limited and the taste was an utter disappointment.",3,NEG
"Four Points by Sheraton Josun, Seoul Station",Seoul,English,Italian,Convenient location next to Seoul station,"Room was a little small and a bit outdated, bed wasn't very comfortable, and the Wi-Fi was intermittent at best. Also, the service at the restaurant was very slow and the food was quite mediocre.",4,NEG
"Four Points by Sheraton Josun, Seoul Station",Seoul,English,English(German),"Location is relatively central, room is clean and they provide refrigerator and safe in the room which is a plus point. The staff at the front desk was friendly and efficient during check-in and check-out.","The rooms are rather small and the walls were thin which makes it hard to get a good night's sleep since you can hear your neighbor's chatter and TV sound. The breakfast was identical every morning with very limited variation which got very boring soon. Addition to this, the hotel service was underwhelming with some of the staff being unresponsive to requests.",3,NEG
"Four Points by Sheraton Josun, Seoul Station",Seoul,English,English(Spanish),The staffs were generally friendly and responsive.,"The hotel rooms were in dire need of refurbishment. The furniture was old and the carpets damp, giving the room a musty smell. Even though it was a non-smoking room, I found cigarette burns on the carpet. Heating system was very inconsistent, blowing cold air even when we asked for warm. The breakfast buffet was quite disappointing with limited choices for the price. To make matters worse, the view from my room was towards an old building, quite a let down considering their prime location. I expected more from a Four Points by Sheraton.",4,NEG
Stay Hotel Gangnam,Seoul,English,English(Korean),Exceptional staff and service,Nothing,10,POS
Stay Hotel Gangnam,Seoul,English,English(Spanish),"I have nothing but good words for Stay Hotel Gangnam. The location is fantastic, with easy access to shopping, restaurants, and public transportation. The staff is courteous, attentive, and always willing to assist. Our room was clean, comfortable, and spacious.",The only downside perhaps is the limited variety in their breakfast options but it's a small concern compared to the grand scale of positives.,9,POS
Stay Hotel Gangnam,Seoul,English,English(Russian),"I must admit that Stay Hotel Gangnam in Seoul is a fantastic hotel. It's one of the most convenient hotels in the city, easily accessible from many iconic tourist spots. The staff were professional and extremely helpful, always ready to settle any issues with a smile. The rooms were well designed, clean and comfortable, offering a wonderful panoramic view of the city. Last but not the least, the breakfast - it was extensive and appetizing, and had something to cater to everyone's taste.",The hotel has a slightly difficult initial access for the first time visitors due to its location on an uphill. You might need to use a map or take a taxi if you're not familiar with Seoul.,8,POS
Stay Hotel Gangnam,Seoul,English,Korean,The property is ideally situated for easy access to all attractions. The room was spacious and clean with a comfortable bed. The staff were friendly and helpful.,The selection of the breakfast could have been better.,8,POS
Stay Hotel Gangnam,Seoul,English,Turkish,"Convenient location and clean, modern rooms. The staff's customer service was top-notch.",The breakfast selection could be improved with more international choices.,8,POS
Stay Hotel Gangnam,Seoul,English,German,"The location of the Stay Hotel Gangnam is its only redeeming quality. It's nearby to several restaurants, shops, and the subway station.","I had a very disappointing stay at the Stay Hotel Gangnam. The room was small, the bed uncomfortable, and the bathroom was in need of serious refurbishing. The staff seemed uninterested and lacked the helpfulness one usually expects from hotel personnel. While the hotel rooms were technically clean, they felt run-down and not particularly well-maintained. The furnishings and decor were outdated and the room lacked basic, expected amenities. There was a lingering odor of smoke throughout my entire stay, further worsening the experience. Because of these extensive issues, I wouldn't recommend the Stay Hotel Gangnam to anyone.",2,NEG
Stay Hotel Gangnam,Seoul,English,English(Turkish),Convenient location,"Rooms are small and did not feel clean. Air conditioning was unreliable, turning off in the middle of the night making it impossible to sleep. The staff was not very helpful and had difficult times understanding and speaking English. The breakfast was limited.",2,NEG
Stay Hotel Gangnam,Seoul,English,Chinese,Great location,The hotel is old and the rooms need renovation. The air conditioning is loud and not functioning properly. Service could be improved.,3,NEG
Stay Hotel Gangnam,Seoul,English,Korean,The location is convenient and the staffs are generally friendly and helpful,"The rooms were relatively small and mildly uncomfortable. The supposed high-speed internet wasn't as speedy as I expected, and the overall cleanliness of the amenities left a lot to be desired. Moreover, noise pollution from the surrounding area could get unbearable at times",4,NEG
Stay Hotel Gangnam,Seoul,English,English(Spanish),The location of Stay Hotel Gangnam in Seoul is absolutely spot-on. It is conveniently close to shopping malls and restaurants.,"Nevertheless, the overall experience was below par. The rooms were quite small and not very clean. Customer service was also quite mediocre as the staff seemed to be not well-trained and unresponsive to requests. Furthermore, the WiFi in the room was pretty unstable, causing inconvenience.",4,NEG
Ibis Styles Ambassador Seoul Myeong-dong,Seoul,English,Spanish,"The hotel is very conveniently located in Myeongdong and is a mere minute's walk to a convenience store, a couple of minutes to the bustling shopping markets, and a 5 minute walk to the subway. The staff was very professional and warm, and their English service was commendable. The complimentary breakfast was filling and varied daily",WiFi in my room was rather weak at times,8,POS
Ibis Styles Ambassador Seoul Myeong-dong,Seoul,English,Turkish,"Fantastic location with many shops nearby, the hotel restaurant offers good food. Rooms are clean and well equipped.",The pillows and mattresses could be softer as they were slightly uncomfortable.,8,POS
Ibis Styles Ambassador Seoul Myeong-dong,Seoul,English,English(Romanian),"The location of Ibis Styles Ambassador Seoul Myeong-dong was ideal. It's a quick walk to the subway lines, great shopping, and delectable street food. Moreover, stunning city views from the roof and clean, modern room layout provide an incredible experience all around.","The breakfast generally lacked variety but tasted decent, and the lobby was a bit crowded at peak times.",8,POS
Ibis Styles Ambassador Seoul Myeong-dong,Seoul,English,English(Chinese),"The view from the rooftop bar is stunning, especially at night when the city is all lit up. Staff are helpful and attentive, always ready to assist. It's clean, room service was quick and the food was tasty.","The elevator is quite slow, and during peak hours, there might be a bit of a wait.",9,POS
Ibis Styles Ambassador Seoul Myeong-dong,Seoul,English,English(Korean),"Situated in the heart of the city, this hotel provides easy access to all major tourist attractions. Rooms were clean and cozy. The staff were very accommodating and provided excellent service.","Breakfast was somewhat lacking in variety, but satisfactory overall",8,POS
Ibis Styles Ambassador Seoul Myeong-dong,Seoul,English,English(Russian),centrally located near shopping districts,"the rooms are small, ill-ventilated and the beddings were not properly cleaned",2,NEG
Ibis Styles Ambassador Seoul Myeong-dong,Seoul,English,English(German),"Good location, close to shopping area","The room was quite small, not much space for luggage. The bed was too firm, ended up waking up with a backache. The staff didn't seem very enthusiastic in assisting us",5,NEG
Ibis Styles Ambassador Seoul Myeong-dong,Seoul,English,Turkish,nan,"Though the location was great, it was the only redeeming factor of my stay. The cleanliness left a lot to be desired and I found several hairs in the bathroom. The soundproofing was not good, and I could hear the noise from the hallway and the next room. The staff also seemed curt and not very helpful. Altogether, it was a disappointing experience at Ibis Styles Ambassador Seoul Myeong-dong.",3,NEG
Ibis Styles Ambassador Seoul Myeong-dong,Seoul,English,English(Turkish),"The hotel has a great location, right in the heart of the city. The room had a nice view of the city too.","It was disappointing that the heating in the room was stuck on at about 25 degrees Celsius and the solution from staff was to open a window, which in a city as populated as Seoul is far from perfect. The drain in the shower was also far from perfect, I ended up standing in my own dirty water every time. Breakfast was ok, but the food was often cool, even early in the morning, and the same food was served every day. The WiFi was also severely lacking in the rooms.",4,NEG
Ibis Styles Ambassador Seoul Myeong-dong,Seoul,English,Romanian,"Location is good, near to Myeongdong shopping district.","The room is too small and not enough space for luggage. The soundproofing is bad, can hear noise from the hallway and the nearby rooms. Also, the breakfast lacks variety and it’s the same every day.",4,NEG
Hotel Skypark Dongdaemun I,Seoul,English,Korean,"The location was excellent, situated right in the heart of Dongdaemun shopping district. The rooms were clean and well-kept, and the staff were very friendly and helpful.",nan,8,POS
Hotel Skypark Dongdaemun I,Seoul,English,English(French),Located near many shopping outlets. Comfortable rooms and friendly staff. Breakfast was tasty and had a variety of options.,The fitness center could do with a little upgrade.,8,POS
Hotel Skypark Dongdaemun I,Seoul,English,Romanian,"Great location, close to attractions and good roads. Very clean hotel and helpful staff.",The room was a little small but perfect for our purposes.,8,POS
Hotel Skypark Dongdaemun I,Seoul,English,English(French),"I was pleased by the room layout and cleanliness. It was relatively near to popular Seoul landmarks, which made my sightseeing explorations much easier.","The breakfast variety could use some improvement, but it wasn't a deal breaker.",8,POS
Hotel Skypark Dongdaemun I,Seoul,English,French,"Conveniently located near Dongdaemun Design Plaza, this hotel offers a comfortable place to stay after a day of sightseeing. The staff are friendly and accommodating, making sure your needs are attended to.","The only minor issue was the limited selection for breakfast, which could be improved for a diverse clientele.",8,POS
Hotel Skypark Dongdaemun I,Seoul,English,Romanian,Good location,"Room was very cold, heating was not working properly. The breakfast was very basic, not much to choose from. Beds were uncomfortable.",4,NEG
Hotel Skypark Dongdaemun I,Seoul,English,Chinese,The location is in close proximity to numerous shopping malls.,"The hotel room and bathrooms were much smaller than what I was led to believe. Additionally, some of the staff members were not exactly welcoming or particularly friendly. The room walls were quite thin, allowing noise from adjacent rooms to filter through easily. The breakfast selection could also be improved and diversified.",4,NEG
Hotel Skypark Dongdaemun I,Seoul,English,Spanish,The location was quite convenient.,"Unfortunately, the room was in an unsatisfactory state with unresponsive staff and inconsistent room service.",2,NEG
Hotel Skypark Dongdaemun I,Seoul,English,English(Korean),"The hotel's location is ideal, situated around the shopping area of Dongdaemun and near the subway for convenient movement.","However, the hotel's service was significantly lacking. The check-in process was delayed and inefficient, and the restaurant and dining options were underwhelming. The room was also less comfortable than expected, with old and worn-out furniture, insufficient lighting, and inconsistency when it came to room service and cleaning. Furthermore, the communication barrier with the staff often resulted in misunderstandings, adding to the overall frustration.",2,NEG
Hotel Skypark Dongdaemun I,Seoul,English,Chinese,Convenient location with easy access to public transport,"The room was quite small and lacked needed amenities. Also, the noise from the street was disruptive during night.",4,NEG
Hotel Skypark Myeongdong 1,Seoul,English,English(German),"This central location is amazing! We walked to all the major landmarks and the surrounding area has countless good restaurants. The hotel itself is clean, well-maintained, and the service is excellent. Fast WiFi, comfortable bed, and a highly efficient housekeeping team contributed to making the stay comfortable and memorable. ","Not much to fault, only the room was a bit smaller than expected. But otherwise, everything else was perfect.",9,POS
Hotel Skypark Myeongdong 1,Seoul,English,Romanian,"The hotel was in an impeccable location, right in the heart of Myeongdong. The room was clean, cozy and well-equipped, and the staff were very courteous and helpful. The daily housekeeping was also a nice touch.",There's really nothing to fault.,8,POS
Hotel Skypark Myeongdong 1,Seoul,English,Italian,"Indeed, the Hotel Skypark Myeongdong 1 in Seoul has surpassed my expectations. The hotel was conveniently near public transport, meaning exploring Seoul was effortless. Friendly and accommodating staff further added to my excellent experience. Additionally, the rooms were clean and comfortable, ensuring a restful night’s sleep after a long day of tours.",Cannot recall anything that disappointed me.,9,POS
Hotel Skypark Myeongdong 1,Seoul,English,Turkish,"Hotel Skypark Myeongdong 1 in Seoul offered a cozy and comfortable stay. Located in the heart of the city, it provided easy access to major shopping areas, restaurants, and attractions. The rooms were clean and well-maintained. The staff was amiable, efficient, and extremely helpful; their customer service was top-notch.","Nothing major, just a slight difficulty in finding English language channels on TV.",8,POS
Hotel Skypark Myeongdong 1,Seoul,English,Italian,"Location of Hotel Skypark Myeongdong 1 was perfect for my needs, right in the heart of Seoul. The rooms were clean, spacious and had a wonderful view of the city. The staff were very helpful and courteous throughout the duration my stay.","Everything was great, there was nothing I disliked during my stay.",9,POS
Hotel Skypark Myeongdong 1,Seoul,English,English(Chinese),"The hotel's location is excellent, right in the bustling heart of Myeongdong.",Felt very shabby and dated. The photos are not representative of the actual condition of the rooms. The room smelled musty and the mattress was uncomfortably hard. The AC did not work properly and the Wi-Fi signal was spotty at best. Toiletries were not replenished regularly and housekeeping felt very rushed and superficial. Lack of customer focus was keenly felt and we were rudely treated by most of the staff. Breakfast selection was poor and the food was unappetising. Left a lot to be desired for a hotel of this price point.,3,NEG
Hotel Skypark Myeongdong 1,Seoul,English,Korean,"Convenient location, good breakfast","Small rooms, lacking amenities, and the service left much to be desired",3,NEG
Hotel Skypark Myeongdong 1,Seoul,English,English(Chinese),"The location of the Hotel Skypark Myeongdong 1 is unbeatable. Right in the center of the buzzing Myeongdong area, it provides easy access to public transportation and various shopping and dining outlets.","However, the room was quite small and cramped. The cleanliness was an issue and the hotel could use a significant update in terms of facilities and decor. An unexpected annoyance was the constant noise of street vendors and shoppers since it's located in a busy neighborhood. The staff could also do with some customer service training. Our concerns weren't addressed promptly which left us feeling rather neglected during our stay.",4,NEG
Hotel Skypark Myeongdong 1,Seoul,English,Romanian,"The location was great, right in the heart of Myeongdong. Close to shopping and the subway. The rooftop view was a nice touch.",The rooms are small and outdated. The WiFi was unreliable at best. The breakfast buffet wasn't worth the cost and the selection was disappointing.,4,NEG
Hotel Skypark Myeongdong 1,Seoul,English,Italian,"The hotel location is undoubtedly stellar, being situated in the heart of Myeongdong. It offers easy access to the shopping streets and variety of eateries.","Sadly, my stay was marred by several issues. The room was noticeably small and felt cramped with hardly any space for luggage. Additionally, the in-room amenities were quite outdated and the Internet connection was abysmally slow, making any form of online work or entertainment nearly impossible. Lastly, while the staff was generally courteous, they seemed overwhelmed by the number of guests, leading to delay in services.",3,NEG
Generator Hotel Washington DC,Washington,English,English(Italian),"Found the Generator Hotel to be a gem in the heart of Washington DC. The location alone is exceptional, with plenty of sights and restaurants within walking distance. The hotel staff went above and beyond to offer friendly and efficient service. Our room was clean, comfortable and surprisingly quiet for a city hotel. The in-house restaurant served a variety of delicious options which made meal times something to look forward to.","The only downside was the somewhat expensive parking, but this is more a reflection of the area than the hotel itself.",8,POS
Generator Hotel Washington DC,Washington,English,Turkish,"Well-designed, modern, and close to the most touristic attractions. Staff is friendly.",The price of food and drinks at the hotel was a bit expensive.,8,POS
Generator Hotel Washington DC,Washington,English,English(Russian),"Nice location, friendly staff, very clean and comfortable! Excellent value for money.",Limited food menu for in-room dining.,8,POS
Generator Hotel Washington DC,Washington,English,English(Korean),"The Generator Hotel in Washington DC provided an exceptional stay. With its modern amenities, helpful staff, and convenient location, it was the perfect spot for my trip. The rooms were clean, comfortable and quiet - a great respite from the busy city streets.",nan,8,POS
Generator Hotel Washington DC,Washington,English,English(Italian),"Comfortable beds, friendly staff, and a convenient location close to Metro.","Can get a bit noisy during the evening with the bar downstairs, but nothing too extreme.",8,POS
Generator Hotel Washington DC,Washington,English,English(Russian),The location is pretty much the only good thing about this hotel.,"The rooms are very small and uncomfortable, the amenities are lacking, and the service is quite poor. The noise from the street is extremely loud and the cleanliness leaves a lot to be desired. I would not recommend this hotel to other tourists.",2,NEG
Generator Hotel Washington DC,Washington,English,English(Russian),"The hotel is near a metro station, which provides easy access to explore the city.","The Generator Hotel was a total disappointment. The noise levels were intolerable - thanks to a lack of proper soundproofing; it felt like the traffic was in our room. The room was not as clean as I expected, with dust visible on furniture. The staff seemed disinterested and failed to provide necessary assistance during our stay. The hotel claims to be value for money but the services offered were not up to the mark, thus challenging this claim. I find it tough to recommend this hotel to fellow tourists.",2,NEG
Generator Hotel Washington DC,Washington,English,Turkish,nice lobby and common area,"poor cleanliness, lack of customer service, small rooms, uncomfortable beds, loud noises",2,NEG
Generator Hotel Washington DC,Washington,English,English(German),"Located quite centrally, a short walk from all the popular monuments and museums. The bar area downstairs was comfortable and a nice gathering place.","The room was extremely small and cramped. The air conditioning was either freezing or suffocating, no middle ground. Breakfast not included and the option available was overpriced and not tasty. The Wi-Fi was incredibly slow and kept disconnecting. No room service.",3,NEG
Generator Hotel Washington DC,Washington,English,English(Turkish),"The hotel has a modern design, which can be appealing to younger guests. It's also in a convenient location.","However, I found the lack of facilities quite disappointing. The noise from nearby train stations and even the corridors was virtually constant and sleep disrupting. The room was also a little small for comfort, and the bathroom facilities could use a bit of an update with poor water pressure and inconsistent hot water supply. The wi-fi was a bit spotty, which is a drawback if you're traveling for work.",4,NEG
Motto by Hilton Washington DC City Center,Washington,English,French,"The Motto by Hilton Washington DC City Center is an absolute gem of a hotel. The location was unbeatable, making the heart of the city easily accessible. The rooms were well furnished, comfortable, and impeccably clean. The staff was friendly, welcoming, and always available for help or recommendations.","The only minor inconvenience during my stay was the limited options for food in their in-house restaurant. However, the location compensated for that with many amazing eateries just around the corner.",8,POS
