Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
Exe Plaza,Madrid,Romanian,Russian,Amplasare centrală și priveliște frumoasă,"Un hotel cu interes doar comercial, nici un dram de interes pentru bunăstarea clientului. Mâncarea la micul dejun foarte proastă, cu siguranță cea mai slabă pe care am întâlnit-o la un hotel de patru stele. Camerele mici, mobilate simplu și cu gust rău, niște stickere ridicole pe pereți, o imitație de stil modern. Baia la fel de mică și tristă, mobilier vechi și o iluminare precară. Paturile sunt incomode. Personalul de la recepție este nepoliticos.",3,NEG
Oriente Palace Apartments,Madrid,Romanian,Russian,"Apartamentele Oriente Palace din Madrid sunt o opțiune excelentă pentru orice călător. Spațiul este generos, amenajat cu gust și foarte curat. Bucătăria bine utilată este un plus major, iar sala de baie este modernă și bine întreținută.",nan,9,POS
Oriente Palace Apartments,Madrid,Romanian,Russian,"Apartamentele Oriente Palace sunt extrem de confortabile și bine întreținute. Personalul este foarte prietenos și util. Locația este excelentă, la doar câteva minute de mers pe jos de majoritatea atracțiilor turistice. Aș recomanda cu siguranță acest loc altora.","Zgomotul din stradă poate fi uneori deranjant, în special pentru cei cu somn ușor.",9,POS
Oriente Palace Apartments,Madrid,Romanian,Russian,"Apartamentul este foarte confortabil și spatios, cu o bucătărie dotată cu tot ce avem nevoie. Locația este excelentă, lângă o stație de metrou, ușurând accesul la majoritatea atracțiilor turistice.","Wifi-ul putea fi uneori foarte lent, ceea ce a creat unele inconveniente.",9,POS
Petit Palace Arturo Soria Alcalá,Madrid,Romanian,French,"Hotelul Petit Palace Arturo Soria Alcalá din Madrid mi-a oferit o experiență de neuitat. Camerele sunt curate și spațioase, iar personalul este foarte amabil și gata să ajute oricând. De asemenea, am fost impresionat de varietatea opțiunilor de mic dejun.","Sincer, nu am nici un inconvenient de menționat, totul a fost peste așteptările mele.",9,POS
Petit Palace Arturo Soria Alcalá,Madrid,Romanian,English(German),"Un hotel minunat, cu dotări moderne și un personal foarte amabil. Camerele sunt spațioase și foarte curate. Locația este de asemenea excelentă, aproape de stația de metrou și de zona comercială.","Micul dejun a fost destul de limitat ca varietate și posibilități de alegere, vă sugerez să lucrați la acest aspect. În rest, totul a fost la standard înalt.",8,POS
Petit Palace Arturo Soria Alcalá,Madrid,Romanian,English(Spanish),"Hotel confortabil și curat cu personal amabil. Poziționare excelentă, fiind aproape de centrul orașului.",Îmbunătățiri minore ar putea fi făcute la micul dejun.,8,POS
UVE Marcenado,Madrid,Romanian,Russian,Camerele erau spațioase și foarte curate. Personalul a fost prietenos și deosebit de util. Locația este excelentă la doar câteva minute de metrou. Recomand cu căldură acest hotel.,nan,10,POS
UVE Marcenado,Madrid,Romanian,English(French),"Hotelul UVE Marcenado ne-a oferit o experiență excelentă la Madrid. Camera a fost foarte curată și confortabilă, cu toate comoditățile necesare. Personalul a fost foarte amabil și ne-a oferit informații și recomandări valoroase pentru vizitarea orașului. De asemenea, trebuie să menționăm și micul dejun delicios și diversificat, cu componente de calitate. ","Truly, nu am nimic de reproșat acestui hotel.",10,POS
UVE Marcenado,Madrid,Romanian,German,"Hotelul UVE Marcenado din Madrid este o alegere excelentă pentru călători. Camerele sunt spațioase, curate și confortabile. Personalul este foarte prietenos și mereu gata să ajute. Am fost impresionat de calitatea serviciilor oferite. Aș recomanda cu plăcere acest hotel călătorilor care vizitează Madridul.",Nu am avut niciun aspect negativ de menționat.,10,POS
Woohoo Rooms Boutique Sol,Madrid,Romanian,English(Russian),"Minunat hotel într-o zonă extraordinară. Camerele sunt confortabile și bine amenajate. Serviciul oferit a fost excelent, iar personalul foarte prietenos și util. Mâncarea a fost delicioasă și proaspăță. Am fost foarte impresionat de acest hotel și recomand cu siguranță.",nan,10,POS
Woohoo Rooms Boutique Sol,Madrid,Romanian,Russian,"Foarte frumoasă locația, camerele sunt spațioase, curate și bine amenajate. Personalul a fost foarte amabil și serviciul a fost excelent.","Singurul minim neajuns ar fi faptul că micul dejun nu a fost inclus și a trebuit să plătim separat, dar calitatea mâncării a compensat.",9,POS
Woohoo Rooms Boutique Sol,Madrid,Romanian,German,"Am fost placut surprinsi de frumusetea camerei, dotarile moderne si curatenia exemplara. Personalul a fost extrem de amabil si prompt.","Desi camera era foarte frumoasa, era putin mica pentru gustul nostru.",8,POS
Avenida De America Tijcal,Madrid,Romanian,English(Turkish),"Camera a fost curată și confortabilă, cu toate facilitățile de care avem nevoie pentru șederea noastră. Micul dejun a fost de asemenea excelent, cu o selecție bună de mâncăruri disponibile. Personalul a fost foarte prietenos și util.","Singura problemă pe care am avut-o a fost cu Wi-Fi-ul, care a fost oarecum neregulat. Dar în mare parte, n-a fost o problemă majoră.",9,POS
Avenida De America Tijcal,Madrid,Romanian,English(Korean),"Locația este excelentă, aproape de mai multe stații de metrou. Camera era curată și confortabilă, iar personalul foarte prietenos și util.","Wi-Fi-ul ar fi putut să fie un pic mai rapid, dar în rest totul a fost perfect.",8,POS
Eurostars Suites Mirasierra,Madrid,Romanian,English(French),"Hotelul Eurostars Suites Mirasierra din Madrid este un loc minunat pentru a sta. M-am simțit extrem de confortabil aici. Personalul a fost prietenos şi m-a ajutat cu orice am avut nevoie. Camerele sunt moderne şi curate. Piscina şi facilitățile sale sunt excelente, a fost minunat să mă relaxez acolo după o lungă zi de vizite turistice.",Nu aș putea găsi niciun aspect negativ al sejurului meu. Totul a fost perfect!,9,POS
Eurostars Suites Mirasierra,Madrid,Romanian,English(Russian),"M-a impresionat foarte mult dimensiunea camerelor, care erau foarte mari și frumos mobilate. Personalul a fost extrem de amabil și prietenos, iar mâncarea a fost excelentă.","Singura problemă mică a fost faptul că distanța până în centru este un pic mai mare, dar există multe mijloace de transport în comun disponibile.",8,POS
Feelathome Madrid Suites Apartments,Madrid,Romanian,English(Spanish),Echiparea completă a apartamentului și poziționarea excelentă în centrul Madridului au fost cu adevărat impresionante.,"Poate fi zgomotos la orele de vârf, dar asta este de așteptat în centrul orașului.",9,POS
Feelathome Madrid Suites Apartments,Madrid,Romanian,English(Spanish),"Localizarea excelentă în centrul Madridului, apartamentul are toate utilitățile necesare pentru o ședere confortabilă, foarte curat și bine întreținut.","Zgomotul din stradă poate fi un pic prea intens, dar asta este așteptat ținând cont de localizarea centrală.",8,POS
Gran View Apartments,Madrid,Romanian,English(Spanish),"Apartamentele Gran View sunt moderne, curate și confortabile și oferă priveliști frumoase ale Madridului. Este bine localizat, cu acces ușor la transportul public și atracțiile principale.",Unele echipamente din bucătărie ar putea fi actualizate pentru a face prepararea mâncării mai ușoară.,8,POS
Gran View Apartments,Madrid,Romanian,Turkish,"Apartamentele erau spatioase si bine dotate, cu o priveliste minunata. Localizarea era perfecta, aproape de majoritatea atractiilor turistice.",Wi-fi-ul putea fi putin mai rapid.,8,POS
Hostal Pio Centro,Madrid,Romanian,Korean,"Curat, personalul este foarte drăguț, poziționarea incredibilă de centrală a hostalului. Un loc bun pentru a te bucura de viața din Madrid. Recomand cu căldură.",Niciunul,9,POS
Hostal Pio Centro,Madrid,Romanian,French,"Am fost placut surprins de camerele curate și spațioase. Locația este excelentă, în centrul orașului, aproape de toate punctele turistice importante. Personalul a fost foarte amabil și dispus să ajute oricând. Micul dejun a fost variat și gustos.",Singurul aspect negativ pe care l-am observat a fost faptul că Wi-Fi-ul nu funcționa întotdeauna la capacitate maximă. S-ar putea să fie nevoie de un upgrade la sistemul lor de internet.,8,POS
Morar Apartments Malasaña,Madrid,Romanian,English(Romanian),"Apartamentele Morar Malasaña din Madrid sunt foarte confortabile și spațioase. Locația este excelentă, cu numeroase restaurante și magazine în apropiere. Personalul este foarte amabil și întotdeauna gata să ajute.","A fost puțin gălăgie în unele nopți, dar asta este de așteptat într-o zonă atât de centrală.",9,POS
Morar Apartments Malasaña,Madrid,Romanian,Spanish,"Acomodarea a fost modernă și confortabilă, aproape de magazine și transport public.",Nu au fost probleme semnificative în timpul șederii noastre.,9,POS
Room Plaza España,Madrid,Romanian,Russian,"Amplasarea este ideală, foarte aproape de centrul orașului și de Plaza España. Personalul este foarte amabil și util, a fost un deliciu să interacționez cu ei. Camerele sunt foarte curate și întreținute bine. Mic dejun delicios și destul de variat. Atmosferă prietenoasă și relaxantă, care îți oferă o ambianță plăcută. Aș recomanda cu siguranță hotelul Room Plaza España altor turiști.",Nu am avut probleme majore. Poate doar faptul că uneori a trebuit să aștept ceva timp la recepție.,8,POS
Room Plaza España,Madrid,Romanian,English(Turkish),"Amplasarea este perfectă, chiar în centrul orașului. Personalul a fost foarte amabil și mereu disponibil pentru orice solicitări. Camera a fost confortabilă și curată, oferind o priveliște minunată asupra orașului.","WiFi-ul putea funcționa mai bine, conexiunea fiind uneori instabilă.",8,POS
The Garden Suites,Madrid,Romanian,Korean,"Apartamentul a fost spațios, bine conceput și foarte confortabil. Personalul a fost extrem de amabil și gata să ajute. Locația este excelentă, aproape de multe atracții principale.",Conectivitatea Wi-Fi ar fi putut fi un pic mai bună.,9,POS
The Garden Suites,Madrid,Romanian,Spanish,"Suita de la Garden Suites este de neuitat. Camerele sunt curate, confortabile si aranjate cu mult gust. Jardinul este superb, iar personalul foarte prietenos si amabil. Mancarea de la restaurant este excelenta.","Nu pot spune ca as fi gasit ceva deranjant. Poate doar faptul ca este putin departe de centrul orasului, dar aceasta nu reprezinta cu adevarat o problema.",10,POS
VP El Madroño,Madrid,Romanian,Korean,"Locatie excelenta, camera confortabila si curata, personal amabil.",Calitatea micului dejun ar putea fi imbunatatita.,8,POS
VP El Madroño,Madrid,Romanian,Korean,"Locația este de vis, chiar în centrul Madridului. Camerele sunt spațioase și foarte bine întreținute. Personalul a fost atent și prompt. Micul dejun a fost plin de varietate și foarte gustos.","Cu adevărat, nu am nimic de obiectat.",10,POS
Woohoo Rooms Chueca,Madrid,Romanian,Italian,"Mi-a plăcut mult localizarea hotelului Woohoo Rooms Chueca, în inima Madridului! Camera a fost spațioasă cu mobilier confortabil și curată. Serviciul a fost de calitate, angajații au fost prietenoși și tot timpul gata să ajute.",Singurul neajuns a fost că a durat un pic mai mult decât mă așteptam să se încălzească apa în duș.,8,POS
Woohoo Rooms Chueca,Madrid,Romanian,English(Spanish),"Designul modern, curățenia impecabilă și locația centrală au făcut din acest hotel alegerea perfectă","A trebuit să aștept ceva timp la check-in, dar personalul a fost foarte drăguț",8,POS
easyHotel Madrid Centro Atocha,Madrid,Romanian,Italian,"Localizarea excelentă în inima Madridului, curățenia exemplară a camerei și profesionalismul angajaților.",Wi-fi-ul a fost uneori instabil.,8,POS
easyHotel Madrid Centro Atocha,Madrid,Romanian,Korean,Personal amabil și preț accesibil.,Camera a fost puțin mică.,8,POS
Arizonica Suites,Madrid,Romanian,French,"Camera spațioasă, confortabilă și curată cu un pat foarte confortabil. Personalul a fost foarte amabil și prietenos.",Nu a existat o parcare disponibilă direct la hotel.,8,POS
Bob W Arte,Madrid,Romanian,English(Romanian),"Hotelul Bob W Arte este mai mult decât un simplu loc de cazare. Este o experiență. Locația este excelentă, aproape de toate punctele de atracție ale Madridului. Personalul este prietenos și atent.","Chiar dacă am căutat, nu am reușit să găsesc ceva care să nu mi se placă la acest hotel. Totul a fost perfect.",10,POS
Bonavista Apartments - Chamberí,Madrid,Romanian,French,"Apartamentele Bonavista sunt foarte spațioase și confortabile. Facilități excelente și într-o zonă bună, aproape de majoritatea atracțiilor turistice.","Nimic de menționat, totul a fost grozav.",9,POS
The Prime Delhi,New Delhi,Romanian,English(French),Locatia hotelului,"Personalul nepoliticos, serviciul slab, facilitati limitate, mancarea nu era buna si camera era murdara",3,NEG
The Prime Delhi,New Delhi,Romanian,English(German),Amplasarea buna în apropierea centrelor comerciale.,"Camera era destul de mica și nu avea fereastră. Parfumul folosit în hotel era prea puternic, am avut nevoie de aer în camera la un moment dat. 
Staff-ul nu a fost foarte prietenos sau de ajutor când am avut nevoie. Cuplitorul pentru fierbător nu a funcționat, iar DVD player-ul nu a citit nici unul din discurile pe care le adusesem.",4,NEG
Maidens Hotel New Delhi,New Delhi,Romanian,English(Italian),"Serviciu excelent, camere spațioase și extrem de confortabile, mâncarea delicioasă la restaurantul hotelului",Conexiunea la internet a fost uneori instabilă,9,POS
"THE SINGH EMPIRE, New Delhi",New Delhi,Romanian,German,"Cu adevărat mi-a plăcut mult curățenia hotelului, personalul a fost foarte amabil și întotdeauna dornic să ajute. Camerele erau confortabile și spațioase. Restaurantul hotelului a fost, de asemenea, foarte bun și mâncarea delicioasă. De asemenea, locul este foarte bine conectat la transportul public.","Chiar dacă este situat într-o zonă aglomerată, uneori poate fi un pic zgomotos.",8,POS
The Metropolitan Hotel & Spa New Delhi,New Delhi,Romanian,Russian,"Personalul a fost foarte amabil și atent, mesele foarte bune, locatia centrală.",Unele probleme minore cu instalatiile sanitare.,8,POS
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,Spanish,Apropierea de Turnul Eiffel a fost un plus major. Personalul a fost foarte prietenos și disponibil oricând pentru a ne ajuta.,"Camera a fost puțin mică pentru acomodarea a două persoane. De asemenea, ar fi fost ideal dacă ar fi existat mai multe opțiuni pentru micul dejun.",7,POS
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,Chinese,"Locatie excelentă, aproape de Tour Eiffel și transport public. Personalul a fost foarte amabil și serviciul a fost prompt.","Una dintre lifturi nu functiona, dar a fost reparată într-un timp rezonabil.",8,POS
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,English(French),"Locatia este superba, aproape de Turnul Eiffel si de statia de metrou. Camera a fost curata si confortabila, iar personalul a fost foarte amabil și receptiv. Micul dejun a fost, de asemenea, foarte gustos.",Nu au existat aspecte negative.,9,POS
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,Chinese,"Poziționare superba, aproape de Turnul Eiffel. Personal amabil și serviciu prompt.",nan,9,POS
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,English(Chinese),"Hotelul Ibis Paris Tour Eiffel Cambronne 15ème mi-a oferit o experiență minunată în Paris. Cu un personal amabil și servicii de top, acest hotel este cu siguranță o alegere excelentă. Am fost impresionat de camerele confortabile și curate, precum și de poziția sa centrală. Am apreciat enorm proximitatea sa față de Turnul Eiffel.","Desi hotelul în sine este confortabil și bine situat, dimensiunile camerei sunt destul de micute.",8,POS
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,English(Russian),"Hotelul este situat extrem de convenabil, aproape de Turnul Eiffel. Personalul a fost foarte amabil și receptiv iar camera a fost curată și confortabilă",nan,10,POS
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,English(Romanian),"Locația hotelului este excelentă, foarte aproape de Turnul Eiffel și stațiile de metrou sunt chiar lângă hotel. Personalul a fost foarte amabil și de ajutor.",Camera era un pic mica și amenajarea sa putea să fie un pic mai modernă.,8,POS
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,Romanian,"Hotelul Ibis Paris Tour Eiffel Cambronne 15ème este un loc perfect pentru a vizita Parisul. Este situat foarte aproape de statia de metrou, asa ca extrem de facil de ajuns. Personalul amabil si pregatit sa te ajute indiferent de problema sau intrebare pe care o ai. ","Camerele sunt putin mici, dar aceasta este o problema comuna in Paris. De asemenea, izolarea fonica nu este cea mai buna.",8,POS
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,French,"Locația este excelentă, aproape de Turnul Eiffel",Camera era mică și neîngrijită. Personalul nu era prietenos sau util. Zgomotul de pe coridoare era foarte deranjant și s-a întâmplat să nu avem apă caldă pentru o zi întreagă. Micul dejun nu a avut o varietate mare și calitatea produselor nu a fost cea mai bună.,3,NEG
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,Italian,"Locaţia este destul de convenabilă, fiind aproape de turnul Eiffel.","Camera a fost foarte mică și înghesuită. Personalul nu a fost deloc amabil, iar micul dejun era același în fiecare zi, fără diversitate sau opţiuni pentru cei cu dieta specială. În plus, Wi-fi-ul era foarte slab și întrerupea constant.",3,NEG
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,Italian,"Locația este destul de atentă, foarte aproape de Tour Eiffel și stații de metrou. Personalul a fost în general amabil.","Camerele sunt micuțe și mobilierul destul de vechi și uzat. Baia lipsește curățenia de calitate. Chiar dacă în descrierea lor spun că sunt prietenoși cu mediul, nu am văzut coș de reciclare. Restaurantul nu oferă multe opțiuni și sunt destul de scumpe. Pur și simplu nu se ridică la nivelul prețului pe care îl percepe.",4,NEG
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,French,Proximitatea fata de Turnul Eiffel,"Camera a fost prea mica, mobilierul vechi și deteriorat, iar personalul a fost nepoliticos și neprofesionist. De asemenea, micul dejun a fost dezamăgitor, cu o varietate foarte limitată de alimente. În ciuda locației sale bune, experiența mea globală a fost negativă.",3,NEG
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,Russian,peisajul frumos,"camera mică, mobilier vechi, baie mizerabilă cu un dus minuscul, servirea lentă la restaurant, micul dejun foarte limitat, personal nedispus să ajute",2,NEG
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,English(German),"Amplasarea este bună, aproape de Tour Eiffel.","Dimensiunea camerei este foarte mică, aproape nimic nu se potriveşte alături de pat. Baia este atât de mică încât este foarte dificil să te mişti în ea. Cusăturile proşopete, patul nu este confortabil. Personalul este nepoliticos şi neprofesionist. Nu ar recomanda această locaţie.",2,NEG
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,German,"Locatie bună, aproape de Turnul Eiffel","Camera mica, putin curată, iar angajatii nu comunică eficient. De asemenea, zgomotos nopțile.",3,NEG
Ibis Paris Tour Eiffel Cambronne 15ème,Paris,Romanian,English(French),Am apreciat proximitatea hotelului fata de Turnul Eiffel si accesul usor la metrou.,"Camera nu era curatata corespunzator, zgomotul era nesuportabil iar personalul a parut nepasator la reclamatiile mele. Facilitatile hotelului au fost sub standardele asteptate si serviciul clienti a fost dezamagitor.",3,NEG
Louisa Hotel Paris,Paris,Romanian,English(Spanish),"Hotel Louisa Paris este un loc mic dar cochet. Personalul este foarte amabil și gata oricând să ofere sfaturi utile. Am apreciat de asemenea și micul dejun al hotelului, o ofertă variată și gustoasă. Poziționarea este excelentă, aproape de stația de metrou și de frumusețile orașului Paris.","Camera a fost un pic prea mică pentru gustul meu, dar în rest totul a fost perfect.",8,POS
Louisa Hotel Paris,Paris,Romanian,English(Turkish),Locația în centrul Parisului,"Serviciu slab, camera prea mică și zgomotoasă",3,NEG
Louisa Hotel Paris,Paris,Romanian,English(Italian),Locația a fost singura caracteristică pozitivă a acestui hotel.,"Peste tot a fost praf, iar lenjeria de pe pat nu părea a fi foarte curată. Personalul a fost neprietenos și neajutorător ut. De asemenea, camerele sunt extrem de mici și nu se potrivește cu ceea ce promovează pe site-urile de rezervări. În plus, micul dejun oferit nu este pe măsura așteptărilor, având o varietate foarte slabă de alimente.",3,NEG
Hotel Beauvoir,Paris,Romanian,English(Chinese),Hotelul este situat la o distanţă plăcută de jardinele Luxemburg.,"Hotel Beauvoir lasă foarte mult de dorit. Camera era mică, cu mobilier vechi și se putea simți o miros mixt de tărămoasă și fum de tutun. Obiectele sanitare sunt vechi, ruginoase și se pare că nu au fost schimbate din anii '70. Personalul avea o atitudine apătică, neprofesionistă și nepăsătoare față de confortul oaspeților. Micul dejun era banal și neinteresant, achiziționat evident cu un buget redus. Nu pot recomanda acest hotel.",2,NEG
Hotel Beauvoir,Paris,Romanian,English(Russian),Amplasarea este aproape de centrul orasului.,"Cea mai mica camera in care am locuit si cea mai mica dus cabina care am vazut-o, la fel si WC-ul. Aducerea la cunostinta a personalului despre baia care curge nu a rezolvat nimic, curgerea a continuat pentru tot timpul sederii noastre. Daca nu esti o persoana mica, te-ai putea lupta. Ar trebui spus in prealabil, imposibila misiune de a te intinde si te relaxa aici.",2,NEG
Hôtel De La Porte Dorée,Paris,Romanian,Romanian,"Locația este deosebită, într-un cartier pitoresc și liniștit, iar interiorul hotelului este elegant și confortabil. Personalul este foarte amabil și mereu gata să ajute.",Nu am avut nicio nemulțumire.,9,POS
Hôtel De La Porte Dorée,Paris,Romanian,English(French),"Hotelul Hôtel De La Porte Dorée este o destinație minunată în Paris. Personalul hotelului este foarte ospitalier și întotdeauna pregătit să ajute. Camerele sunt curate și bine întreținute, iar locația este perfectă, cu acces ușor la transportul în comun.",Tariful pentru parcare poate fi destul de costisitor.,8,POS
Hôtel De La Porte Dorée,Paris,Romanian,German,"Hotel De La Porte Dorée este un loc minunat pentru a rămâne dacă vizitați Paris. Camerele sunt curate și confortabile, iar personalul este prietenos și util. Este foarte aproape de stația de metrou, ceea ce face foarte ușor să explorați orașul.","Poate fi un pic zgomotos când traficul este greu, dar acesta este un mic inconvenient comparativ cu calitatea serviciilor oferite.",9,POS
Hôtel De La Porte Dorée,Paris,Romanian,English(French),"Hotelul Hôtel De La Porte Dorée m-a impresionat prin designul elegant și clasic. Camera a fost spațioasă și extrem de curată, cu o vedere minunată asupra Parisului. Personalul a fost foarte prietenos și serviciul a fost impecabil. Am apreciat și poziția centrală a hotelului, având acces ușor către principalele atractii turistice. De asemenea, micul dejun a fost excelent, cu o varietate largă de produse proaspete.","Desi experiența generală a fost foarte bună, camerele ar putea avea nevoie de o izolare fonică mai bună. De asemenea, am observat că uneori conexiunea la internet avea fluctuații.",8,POS
Hôtel De La Porte Dorée,Paris,Romanian,English(German),"Am fost incantat de acest hotel. Camera era curata si confortabila, dotata cu tot ce am avut nevoie. Personalul a fost foarte prietenos si util. Locatia este excelenta, aproape de metrou și într-un cartier frumos. Micul dejun a fost, de asemenea, foarte bun.",Nu am avut niciun fel de probleme. A fost totul perfect.,10,POS
Hôtel De La Porte Dorée,Paris,Romanian,Italian,"Este o locatie buna, aproape de statia de metrou.","Camera era destul de mica si a fost un miros ciudat cand am intrat. De asemenea, serviciul clienti a fost sub asteptari si internetul era foarte incet.",4,NEG
Hotel Résidence Montebello,Paris,Romanian,English(German),"Locația Hotelului Résidence Montebello este superbă, cartierul este frumos, plin de viață și foarte aproape de toate atracțiile turistice esențiale. Personalul a fost foarte amabil și întotdeauna gata să ajute. Camera unde am stat era curată, confortabilă și bine întreținută. Micul dejun a fost delicios și diversificat.","Practic nu am găsit niciun defect major, experiența mea la acest hotel a fost pozitivă.",8,POS
Hotel Résidence Montebello,Paris,Romanian,English(Romanian),"Camera a fost confortabilă și curată, iar personalul a fost foarte prietenos și de ajutor.",Nu am avut niciun dezavantaj semnificativ în timpul șederii noastre.,9,POS
Hotel Résidence Montebello,Paris,Romanian,Turkish,"Am stat aici 5 nopti si am fost foarte multumiti. E situat intr-o zona linistita, cu multe brasseries si patiserii frantuzesti langa. Statia de metrou e la 5 minute de mers pe jos. Camera era curata si avea un aer vintage placut. Pe langa asta, personalul a fost foarte amabil si ne-au dat sfaturi utile despre vizitarea orasului.","Nu am avut unde sa intindem prosoapele umede in baie. Pe langa asta, la micul dejun puteau sa ofere o varietate mai mare de produse.",8,POS
Hotel Résidence Montebello,Paris,Romanian,Romanian,"Locația hotelului este cu adevărat grozavă, într-o zonă liniștită și foarte aproape de multe atracții.","Personalul a fost neprietenos și neprofesionist. În camera noastră, șosetele puteau fi găsite sub pat și pernele erau foarte inconfortabile. De asemenea, wi-fi-ul nu a funcționat bine.",3,NEG
Hôtel Aston,Paris,Romanian,English(Russian),"Am apreciat foarte mult camera spațioasă, mobilierul elegant și serviciul de calitate superioră.","Desi hotelul este superb, zona din jur poate fi uneori zgomotoasa.",8,POS
Hôtel Aston,Paris,Romanian,English(Italian),"Locația este fabuloasă, aproape de cele mai multe atracții ale orașului. Personalul este prietenos și ajutător, iar camerele sunt curate și confortabile.","Micul dejun s-ar putea să nu fie pe placul tuturor, deoarece opțiunile sunt destul de limitate.",9,POS
Hôtel Aston,Paris,Romanian,Spanish,"Locatie excelenta, atmosfera romantica, personal prietenos",Dimensiunile camerei sunt un pic mici,7,POS
Hôtel Aston,Paris,Romanian,English(Romanian),Personalul a fost destul de politicos.,Cameră mizerie și mic dejun dezamăgitor. Mobilierul era deteriorat. Baia era neîngrijită și avea un miros neplăcut. Nu a trăit până la așteptări.,3,NEG
Aparthotel Adagio Paris Nation,Paris,Romanian,Turkish,"Apartamentul este confortabil si dotat cu tot ce am avut nevoie, iar personalul a fost foarte amabil.","Liftul era putin lent, dar asta nu a fost o problema majora.",8,POS
Aparthotel Adagio Paris Nation,Paris,Romanian,English(Romanian),"Camera era spațioasă și curată cu bucătărie complet utilată. Foarte aproape de stația de metrou, deci a fost acces ușor în tot Parisul. Personalul prietenos și util. Ne-au permis să păstrăm bagajele acolo înainte de check-in și după check-out, ceea ce a fost foarte util. WiFi gratuit a funcționat foarte bine.",Camera ar putea folosi mai multe prize pentru alimentarea diferitelor dispozitive.,9,POS
Aparthotel Adagio Paris Nation,Paris,Romanian,English(Italian),Localizarea și designul interior sunt plăcute,"Am fost extrem de dezamăgit de personal, care a fost nepoliticos și neprofesionist. Curățenia în camera de hotel nu a fost la nivelul așteptat, observând praf și mizerie în mai multe locuri. De asemenea, mâncarea la restaurantul hotelului nu a fost deloc pe placul meu, fiind lipsită de gust. Camerele de asemenea sunt foarte zgomotoase, nu am putut dormi bine din cauza zgomotului constant ",3,NEG
Apartments WS Tour Eiffel - Saint-Charles,Paris,Romanian,German,Apartamentele sunt frumoase și aproape de Turnul Eiffel,Nimic semnificativ,9,POS
Apartments WS Tour Eiffel - Saint-Charles,Paris,Romanian,Romanian,"Locația este foarte bună, aproape de toate atracțiile majore. Apreciem și personalul amabil.","Totuși, apartamentul nu a fost atât de curat pe cât ne-am așteptat. Bucătăria era insuficient echipată, iar baia avea un miros neplăcut. De asemenea, zgomotul de la stradă a fost deranjant noaptea.",4,NEG
Maison Albar Hotels Le Diamond,Paris,Romanian,English(Italian),"Hotelul Maison Albar Hotels Le Diamond m-a impresionat prin designul modern și luxos. Camera era foarte spațioasă și confortabilă, cu un pat extrem de comod. Personalul era extrem de amabil și prompt, făcându-mă să mă simt ca acasă. Micul dejun a fost diversificat și delicios, reușind să satisfacă toate gusturile.","Singurul minus ar fi faptul că zgomotul din stradă se auzea în cameră, dar acesta nu a fost foarte deranjant.",8,POS
Maison Albar Hotels Le Diamond,Paris,Romanian,Romanian,Aspectul hotelului este plăcut și se află într-o zonă destul de bună din Paris.,"Sunt extrem de dezamăgit de serviciile oferite în acest hotel. În primul rând, personalul nu este la înălțime, lipsind din amabilitate și promptitudine. De asemenea, curățenia lasă de dorit, în camera în care am stat existând chiar și insecte. Nu numai asta, dar am avut probleme și cu instalațiile din camera, baia având scurgeri. Prețul pentru această experiență a fost mult prea mare. În loc să fie o vacanță relaxantă, a devenit un stres inutil.",3,NEG
Conde Chic Studio,Paris,Romanian,Romanian,Locația e ok,"Baie mult prea mică, nu prea aveai loc să te miști. De asemenea, curățenia lasă mult de dorit, spațiul de depozitare e insuficient iar mobilierul este vechi și uzat. Prețul este foarte mare față de condiții.",4,NEG
Hôtel Jardin Le Bréa,Paris,Romanian,Romanian,"Culorile vii ale camerei mi-au plăcut, precum și personalul amabil.","Prețul mi s-a părut exagerat pentru facilitățile oferite. Camera era mică și neluminoasă, cu o vedere dezolantă către un zid. Aceeași mâncare la micul dejun în fiecare zi, fără diversitate. De asemenea, am avut probleme cu conexiunea la Wi-Fi.",4,NEG
Novotel Paris Porte Versailles,Paris,Romanian,English(Spanish),"Localizarea a fost perfectă, este într-o zonă plăcută, liniștită dar totuși aproape de toate punctele de interes. Camerele sunt spațioase și curate. Personalul a fost foarte amabil și disponibil oricând. Micul dejun a fost delicios, cu multe opțiuni pentru a alege.",Nu a fost nimic negativ de menționat în privința acestui hotel.,9,POS
