Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
노보텔 앰배서더 서울 용산,Seoul,Korean,Romanian,"호텔은 굉장히 깨끗하고, 서비스가 정말 훌륭했습니다. 위치도 이태원, 남산, 명동 등 관광 명소에 가까워 매우 편리했습니다.",특별히 불편한 점을 찾을 수 없었습니다.,10,POS
노보텔 앰배서더 서울 용산,Seoul,Korean,Chinese,노보텔 앰배서더 서울 용산은 넓은 객실과 훌륭한 위치를 자랑합니다. 고객 서비스도 가장 훌륭합니다. 용산역 근처의 지리적 위치로 인해 주변 지역을 탐험하기에도 편리했습니다.,"가격이 조금 비싼 편이지만, 그 가치가 충분히 있습니다.",9,POS
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Romanian),서비스가 훌륭하고 방이 깨끗하고 편안했습니다. 위치도 좋고 교통이 편리하여 여행하는데 있어서 매우 편리했습니다.,가격이 약간 비싼 편이지만 그만한 가치가 있다고 생각합니다.,9,POS
노보텔 앰배서더 서울 용산,Seoul,Korean,Romanian,"호텔의 환경이 정말 편안하고, 직원들의 서비스도 큰 만족이었습니다. 식사는 정말 맛있었으미로, 완전히 맛재계에서 얻은 한 시간이었습니다.",각반 수강시라 많이 빵어다니면 좋겠습니다.,9,POS
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Chinese),"노보텔 앰배서더 서울 용산의 위치는 용산역 근처라서 교통이 편리했습니다. 호텔 내의 시설들도 깔끔하고 우아하게 꾸며져 있어 편안하게 머무를 수 있었습니다. 또한, 직원들의 친절함과 전문성이 눈에 띄었습니다.",다만 조식은 다소 비싼 편이라 아쉬웠습니다. 다음에 방문할 때는 조식을 포함한 패키지로 예약해야겠다는생각이 들었습니다.,8,POS
노보텔 앰배서더 서울 용산,Seoul,Korean,Italian,"노보텔 앰배서더 서울 용산의 서비스는 훌륭했습니다. 특히 직원들의 친절함이 인상적이었습니다. 주변의 편의 시설이 매우 좋았고, 호텔 내의 식당에서 제공하는 음식도 맛있었습니다","호텔 내의 공공 공간이 다소 협소했지만, 이는 작은 단점일 뿐입니다",8,POS
노보텔 앰배서더 서울 용산,Seoul,Korean,English(German),"노보텔 앰배서더 서울 용산의 위치는 굉장히 편리했습니다. 대중교통이 바로 근처에 있고 주요 관광지로의 접근성이 좋았습니다. 또한, 객실 내부가 깔끔하게 정리되어 있었고, 침대도 편안했습니다. 또한, 직원들의 서비스가 인상적이었습니다. 그들은 친절하고, 프로페셔널한 태도로 머무는 동안 편안함을 제공해주었습니다.",특별히 불편했던 점은 없었습니다.,9,POS
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Russian),역과 가까운 위치가 장점이었습니다.,"방 청결상태와 서비스가 많이 불만족스러웠습니다. 방 안의 청소 상태가 깔끔하지 않았고, 필요한 서비스 요청에도 빠른 대응이 이루어지지 않았습니다. 또한, 편의시설이 불충분하여 집중적인 휴식을 취하기 어렵다는 느낌을 받았습니다. 이런 이유들 때문에 제가 다른 여행객들에게 이 호텔을 추천할 수 없겠습니다.",3,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,Russian,특히 아무것도 말이 안되는 것이 없습니다.,"방이 전반적으로 사용능력이 한정되어 있어서 나는 행복했습니다. 세탁소들이 확실하게 노출되어 있었으며, 하루 내내 와이파이 같은 월드다운 서비스도 없었습니다. 현대고스들이 제화없는 서ㅈ엔 저희 광주하게 하게 했고, 음식에 이권의 저강보다 건강한 체의게 없었습니다. 계속 똑같은 고양이를 먹는 노심이 있으면, 이 호텔을 추천하지 않습니다.",3,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Romanian),"호텔의 위치는 매우 편리하고, 주변에 다양한 편의시설이 있습니다. 전반적으로 스태프들은 친근하고 이해심이 깊습니다.","방이 넒지 않고, 벽이 얇아서 다른 방에서 나는 소음을 다 들을 수 있었습니다. 또한 청결 상태는 전반적으로 만족스럽지 못했습니다. 욕실에서 수압이 약한 것도 문제였습니다.",4,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Russian),"위치는 좋았지만,","그건 직지 불꿙한 것이였습니다. 방이 전혀 채우지 않았으며, 업그레이드를 원하는데도 교환이 거창되었습니다. 또한, 주차장이 너무 최악이었습니다. 주차는 너무 불편하였고, 공사중인 거임을 모른 채 코음으로 체크인하는 동안 소음을 높여쓰게 되었습니다. 계속해서 돌아오지 않을 것입니다.",2,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(German),호텔 위치가 좋았습니다,"객실 내 인테리어가 오래되어 보였고, 청소 상태도 미흡했습니다. 아침 식사의 메뉴 변화가 없어 매일같은 메뉴를 먹어야 했습니다. 또한, 직원들의 서비스가 기대 이하였으며, 응대에 있어서 다소 불친절한 느낌을 받았습니다.",3,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,Spanish,nan,시스템이 어젤했었음. 화장실 청결상태가 만족스럽지 못했습니다.,2,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,Spanish,용산역과 가까운 위치와 날씨가 좋으면 내보이는 서울시 형보에 만족스러운 호텔이었습니다.,호텔 밑에 있는 그린뮤직 부모학원으로 인해 병크가 없어 시디는 것이 예술이었습니다. 그린뮤직 부모학원이 열린 시간에 곽도가 어떡해는지 확인하지 않은 것 같아 혼블혼블햏었습니다. 인터넷이 꺬직도록 미서랍니다.,3,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,German,방의 청결은 유일한 장점이었습니다.,"서비스 질이 저조하고, 음식이 평범했습니다. 또한, 가격 대비 만족도가 낮습니다.",2,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Turkish),위치가 좋음,"노보텔 앰배서더 서울 용산의 방은 깨끗한 편이 아니었습니다. 침대 시트에 먼지와 함께 미상의 얼룩이 보였고, 화장실도 청결하다고 느껴지지 않았습니다. 또한, 가격 대비 서비스의 질이 낮았으며, 프런트 데스크의 응대도 별로였습니다. 고객 서비스에 대한 향상이 필요해 보입니다.",3,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Italian),위치는 편리하며 도시 경치는 아름답습니다.,"방은 작고 먼지가 많았습니다. 또한, 직원들의 서비스 태도가 별로였습니다. 또한, 식사 음식도 그다지 만족스럽지 않았습니다.",4,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,Korean,"위치가 좋았습니다. 더불어 중앙에 있어 가까위에 트래블, 극장, 극장, 리트리잠마티키 곳 등을 추천하며, 임수화내에 필요한 설비, 스텝랄 등의 결혼타임을 제공했어요.",호텔의 음주증 민요 로비 같은 음주는 보고 리스튜언트되지 않았습니다. 밀히바 자신의 리스튜언트를 고쳐서 잘모일입니다. 컨센어전 베드마다 필요한 세탁권을 지오직 드리려면 너무 많은 비용을 손에 입는 것입니다.,5,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,Chinese,nan,서비스의 풀이었지만 지적이었습니다. 마랄이 너무 지저불하네요. 개선이 필요하다고 생각합니다.,2,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Russian),위치가 좋고 주변에 음식점이 많아서 편했습니다.,"방이 너무 작았고, 청결도가 떨어집니다. 또한, 서비스가 전반적으로 부족하여 불편했습니다. 특히 프론트 직원의 태도가 불친절했습니다. 다른 곳을 추천드립니다.",2,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Spanish),호텔 건물 자체가 현대적이고 아름다웠습니다.,"서비스에서 실망했습니다. 직원들은 불친절했고, 요청사항에 관해 무관심했습니다. 또한 방 청소 상태가 만족스럽지 못했습니다. 소음 차단이 잘 되지 않아 밤새 불편하게 느꼈습니다. 이런 가격대의 호텔에서 기대한 서비스는 아니었습니다.",3,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,Romanian,호텔로비가 크고 멋진 느낌을 받았습니다. 매니저님이 친절하게 응대해주셔서 좋았습니다. 비즈니스 센터도 적당히 좋았습니다.,"하지만, 편안함이 부족했고 방안에서 외부 소음이 들려 불편했습니다. 또한, 방 청소상태가 별로였고 침대도 불편했습니다. 가격 대비 만족도는 저조했습니다.",4,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,Korean,이태원과 가까운 위치가 좋았습니다.,"직원들의 집중력이 떨어진다는 느낌을 받았고, 방 시설과 청소 상태도 만족스럽지 못했습니다.",3,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Spanish),호텔이 호텔동서에 있어 지하철 이동이 편리했다.,"방의 청소가 너무 나쁘고, 직원의 좌버주의형 타입이 깨지가 없었다. 부제받는데 질이 너무 나쁜 작업을 느꼈다.",4,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Turkish),호텔의 위치는 훌륭했습니다.,"직원들의 서비스가 매우 불친절했습니다. 또한, 객실 청소 상태가 만족스럽지 않았습니다. 방에 먼지가 많았고, 샤워기에서 물이 제대로 안 나왔습니다.",4,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,Korean,"위치가 편리하고, 필요한 물건들이 근처에 다 있어서 좋았습니다.",방음이 잘 안되어서 옆방에서 나는 소리가 다 들려 왔습니다. 그리고 직원들의 친절도가 조금 떨어졌습니다.,3,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Spanish),호텔의 위치는 편리했습니다.,방은 깨끗하지 않았고 조식도 만족스럽지 못했습니다. 직원들의 서비스도 불친절했습니다.,3,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Italian),"위치가 좋았습니다. 용산역에 가까웠고, 주변에 다양한 식당과 상점이 있어서 편리하게 이용할 수 있었습니다.","객실 청결 상태가 불만족스러웠습니다. 바닥에 먼지가 많았고, 욕실의 수건도 깨끗하지 않았습니다. 또한 체크인 시간이 늦어서 기다리는데 시간이 많이 소요되었습니다. 조식 메뉴도 다양치 않았고, 맛이 보통이었습니다.",4,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,Spanish,주변 한강 보입이 만족하는 현장,"방이 너무 육육하고, 투표보지 가능하지 않음. 공원적인 서비스를 주지 않음. 온도 많으며, 과다히 시위해 보임",4,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(French),운하산공원이 바로 방에 보는 나에게 최적의 호텔입니다. 그리고 호텔 실내에 있는 식당들의 식사도 매우 맛있었습니다.,"1. 초기 발견 상황은 술 식시 및 비톤 ubc1c견. 나중에 규제문제 폐기 및 팔차전알병이 나타나셨습니다.
2. 자재하지 않은 개인적인 요구사항에 대한 당본한 대응.
3. 숡로부 던진 트레이에 햄지에 불아 나온 술플러티의 상태.",3,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Russian),"건물 시설이 크게 잘되어있어 찾기 쉬우며, 동네 교통 편의성이 좋아유","기본적으로 서비스는 많이 불만스럽죠. 커니저에서 출발하는 미탁 대응이 너무 늦고, 건버리에 붙이는 배럭타입 및 제공하는 수강도 좋지 않습니다. 관계자 부족으로 인해 호텔 전반의 실내 산본이 통제되지 않아 많은 불편을 견하었습니다",2,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,Korean,멀티플렉스와 함께 있는 위치,"욕실 청결이 충분하지 않았고, 어메니티 품질도 떨어졌다",2,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(French),호텔이 위치한 용산 지역이 교통이 편리한 곳에 위치해 있어서 좋았습니다.,"먼저, 체크인 과정이 너무 복잡했습니다. 프론트 데스크 직원들이 여러 명이서 일하고 있었음에도 불구하고 체크인을 위해 대기하는데 30분 이상 걸렸습니다. 룸 서비스 주문도 여러 번 전화해야 연결이 됐고, 주문한 음식이 도착하는데도 오래 걸렸습니다. 방 청소 상태도 기대 이하였습니다. 방에 들어갈 때마다 이불과 침대 상태가 그다지 깨끗해 보이지 않았고, 화장실에 먼지가 있었습니다. 그리고 호텔에서 제공하는 무료 Wi-Fi를 사용하지 못했습니다. 여러 번 접속을 시도했지만 계속 연결이 끊기기만 했습니다. 이런 부분들이 개선되지 않는 한, 다시 이 호텔을 이용하고 싶은 생각은 들지 않습니다.",3,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,English(Romanian),도시에서의 초익실 포지션이였습니다,일부 스테프 문제와 읍식에 피해가 있어서 향년 받았습니다,4,NEG
노보텔 앰배서더 서울 용산,Seoul,Korean,Italian,호텔의 위치가 좋았음. 역에서 거의 박스입입,메뉴의 환불을 묶어봐 울리려다 입술 비율이 많음. 대응정보도 이해하지 못하였음. 자화선 액정마다 다른 것 같음.,3,NEG
오라카이 인사동스위츠,Seoul,Korean,German,"이 호텔은 위치가 훌륭해요. 인사동 중심부에 위치해 있어서 주변에 볼 거리, 먹을 거리가 많았습니다. 방이 넓고 깨끗했고, 직원들도 친절했습니다. 또한, 아침식사도 훌륭했어요.","특별히 불편했던 점은 없었습니다. 다만, 늦은 밤에 체크인을 한다면 주변이 어두울 수 있으니 조심하세요.",10,POS
오라카이 인사동스위츠,Seoul,Korean,Chinese,서울 중앙에 위치하여 매우 편리했습니다. 호텔 주변에 여러 관광지와 레스토랑이 가까워서 좋았습니다. 직원들도 친절했고 방도 깔끔하고 넓었습니다.,방음이 잘 되지 않아 소음이 조금 있었지만 크게 불편하진 않았습니다.,8,POS
오라카이 인사동스위츠,Seoul,Korean,English(German),"오라카이 인사동스위츠 호텔은 서울에서만 느낄 수 있는 고유의 분위기와 매력이 담겨있습니다. 호텔 직원들은 친절하며, 밝은 미소를 잃지 않아 기분이 좋았습니다. 객실은 깔끔하고 여유로워 편안하게 휴식을 취하고, 리프레시 할 수 있었습니다. 그리고 인사동이라는 위치는 여행자로서 정말 편리했습니다. 주변에 먹거리 및 쇼핑 명소가 많아 여행 경험을 풍부하게 만들어 주었어요.",특별히 불편했던 점은 없었습니다.,9,POS
오라카이 인사동스위츠,Seoul,Korean,French,"오라카이 인사동스위츠는 훌륭한 위치에 자리 잡고 있으며, 모든 주요 관광지와 가깝습니다. 스태프들은 매우 친절했고, 이 문제를 빠르게 해결했습니다. 객실은 매우 깨끗하고 좋았습니다.","조식 메뉴가 다양하지 않았고, 더 넓은 운동 시설이 있었다면 좋았을 것 같습니다.",8,POS
오라카이 인사동스위츠,Seoul,Korean,Turkish,"강병공원, 청량의 상보에서 위치 좋은 호텔입니다. 쇼핑 출동여행, 워크숍 기노스 앤 갈마히 편리한 상관, 진짜 좋은 필드 보관 에서 주어진 좋은 목록.","블로쿠 근유 조기, 열속성 졸라 거우기고 다시 드로잉 임대서울 더 븣이다",8,POS
오라카이 인사동스위츠,Seoul,Korean,Russian,호텔 바로 앞에는 인사동이 위치해 있어서 쇼핑하고 구경하기 아주 좋았습니다. 또한 방이 아주 깨끗했고 직원들의 서비스도 뛰어났습니다.,특별히 불만족스러웠던 점은 없었습니다.,10,POS
오라카이 인사동스위츠,Seoul,Korean,English(Italian),"오라카이 인사동스위츠 호텔은 서울에서 머무는 동안 훌륭한 경험이었습니다. 위치는 완벽했으며, 직원들은 매우 친절했고, 객실은 깨끗하고 넓었습니다. 특히 아침식사는 아주 맛있었고 다양한 선택이 가능했습니다.","아쉽게도 체육관이 조금 작았지만, 그 외에는 모두 만족스러웠습니다.",9,POS
오라카이 인사동스위츠,Seoul,Korean,English(Chinese),"호텔의 위치는 인사동 중심부에 있어서 매우 편리했습니다. 걸어서 종로, 버스 정류장, 지하철역도 갈 수 있어서 대중교통이용이 매우 용이했습니다. 또한, 직원들의 친절과 프로페셔널한 태도에 감동받았습니다.",방의 인테리어는 조금 구식이지만 그럼에도 불구하고 깨끗하게 관리되어 있었습니다. 그리고 주변에 뽕나무 향기가 조금 나서 아쉬웠습니다.,8,POS
오라카이 인사동스위츠,Seoul,Korean,English(Italian),"오라카이 인사동스위츠는 매우 편안하고 깨끗했습니다. 또한, 직원들은 매우 친절하고 도움이 되었습니다. 이 호텔 주변에는 많은 음식점이 있어 맛있는 음식을 즐길 수 있었습니다.","방음이 완벽하게 되어 있지는 않았지만, 그것을 감안하더라도 아주 만족스러운 숙박이었습니다.",8,POS
오라카이 인사동스위츠,Seoul,Korean,English(Italian),"활기찬 인사동 도심, 따뜻하고 아늑한 객실, 친절하고 신속한 서비스",리뉴얼 후 시설이 좋아졌지만 가격이 소폭 상승한 단점이 있음,9,POS
오라카이 인사동스위츠,Seoul,Korean,English(Turkish),"오라카이 인사동스위츠의 위치는 매우 훌륭했습니다. 인사동의 중심부에 위치해 있어서 관광하기에 매우 좋았습니다. 또한 객실은 편안하고 깔끔했으며, 직원들의 서비스도 매우 만족스러웠습니다.","차를 주차하기가 조금 어려웠지만, 그 외에는 특별히 불편했던 점은 없었습니다.",8,POS
오라카이 인사동스위츠,Seoul,Korean,English(Romanian),"위치가 매우 좋고, 방은 넓고 깨끗했습니다. 직원들도 친절했습니다.",아침 식사 품목이 조금 더 다양했으면 좋았을 것 같습니다.,8,POS
오라카이 인사동스위츠,Seoul,Korean,Korean,"서비스가 훌륭하고, 객실이 깨끗하며 넓고 편안했습니다.",아침식사 종류가 좀 더 다양하면 좋겠습니다.,8,POS
오라카이 인사동스위츠,Seoul,Korean,Romanian,"다른 호텔잀데, 수흥반이 크고 좋습니다. 주방에 집에 있는 것 처럼 느급니다.",역의 규모로 돌아오는 길이 조금 어제우우신 것 같습니다.,8,POS
오라카이 인사동스위츠,Seoul,Korean,English(Russian),서울의 중심에 위치하여 접근성이 아주 좋습니다. 주변에는 많은 관광지들이 있어서 편리하게 여행할 수 있었습니다. 또한 숙소 내부도 깔끔하고 완벽하게 관리되어 있어 매우 만족스러웠습니다.,다른 부분들이 모두 만족스러워서 특별히 단점을 찾지 못했습니다.,10,POS
오라카이 인사동스위츠,Seoul,Korean,English(French),"호텔의 위치와, 문화재짓을 사랑합니다.","호텔의 청소가 조금 신경을 쓰게 합니다. 타인의 쇼어도 들릴 수 있었고, 편의시설은 정말 부족하였습니다.",4,NEG
오라카이 인사동스위츠,Seoul,Korean,French,"환상적인 위치, 청결한 호텔시설","방이 조금 작았습니다. 또한, 객실 내 소음이 컸고 이에 대한 불만을 전달했음에도 개선되지 않았습니다. 매일 아침 불편한 기분으로 시작했습니다.",4,NEG
오라카이 인사동스위츠,Seoul,Korean,English(German),휴식이 매우 맛있었습니다.,"간택의 각도 및 제고양이 춥게 유지되지 않았습니다, 소음 노며이 있었습니다, 그리고 호텔 스탠에 물건을 냈보니 차가워졌습니다.",2,NEG
오라카이 인사동스위츠,Seoul,Korean,German,사진처럼 시설이 좋아요,"내 본인의 류신이 하나도 없었으며, 상태가 좋지 않은 기본 서비스를 받았습니다. 감수반췄 서비스를 받지 않았습니다.",2,NEG
오라카이 인사동스위츠,Seoul,Korean,English(German),인사동의 위치는 좋았습니다,"객실이 먼지가 많았고, 서비스 불만족, 음식이 맛없었습니다",4,NEG
오라카이 인사동스위츠,Seoul,Korean,English(Romanian),"관광지에 정말 가까운 행력성, 네바즈 방은 브라노히 크고 좋음.",건물이 구련되어 운영되고 있어서 보습을 하려니 분기 힘이 좀 결론 아닌 게 허신 것 같음.,4,NEG
오라카이 인사동스위츠,Seoul,Korean,French,호텔 로비는 정말로 화려하고 멋졌습니다. 또한 위치도 인사동 중앙에 있어 관광하기에 편리했습니다.,"그런데, 방 청결 상태가 별로였습니다. 먼지가 많고 화장실에 물때가 있었습니다. 또한, 서비스도 나쁘고 직원들의 태도는 매우 불친절하였습니다. ",4,NEG
오라카이 인사동스위츠,Seoul,Korean,German,객실이 넓어서 좋았습니다.,"1. 청결하지 않았습니다. 찌꺼기가 방 안곳곳에 보였습니다.
2. 서비스가 불친절했습니다. 직원들의 태도가 매우 실망스러웠습니다.
3. 위치가 불편했습니다. 주변에 편의시설이 거의 없었습니다.",3,NEG
오라카이 인사동스위츠,Seoul,Korean,Chinese,호텔이 중심지에 위치해 있어서 어디든 갈 수 있었어요. 로비 분위기도 아주 좋았어요.,불편했던 점은 약간 오래된 느낌이 들었습니다. 그리고 직원들이 조금 더 친절했으면 좋겠다는 생각이 들었습니다.,5,NEG
오라카이 인사동스위츠,Seoul,Korean,English(French),호텔 위치가 아주 좋습니다.,"다만, 방이 너무 낡았고 냄새가 났습니다. 청결 상태도 만족스럽지 못했고, 직원들의 서비스 태도도 좋지 않았습니다. 또한, 조식이 너무 단촐했고, 다양한 선택지가 없었습니다.",2,NEG
오라카이 인사동스위츠,Seoul,Korean,Russian,호텔의 위치와 시설이 준수합니다.,"나쁜 건 설계자들이 다 팔아버렸다는 것 같습니다. 이런 좋은 위치의 호텔에서 방의 상황이 어적진 폭포할수록 실망하다는 것을 만들어둔 적이 없습니다. 커팅, 집면, 날둦해진 맨능, 근피배씨 주챕을 편선하지 못한 것은 미니바에 김없이 슪은 테일이였습니다. 부재공동으로 입가를 없애는 친절함에 대한 무취망하고 비명적인 서비스도 한 차계 급때기 같아 날아가는 기본적인 특성을 베미라고 할 수 있습니다.",2,NEG
오라카이 인사동스위츠,Seoul,Korean,Chinese,건물이 온통 초록록이라 잘 보인다.,건물 거리가 내 눈에 붙어서 굉장히 달아왔어야 했다. 그리고 지아지고 있는 아이덩 첫 거리 개봉 강보를 안 가렸네!,2,NEG
오라카이 인사동스위츠,Seoul,Korean,Italian,호텔 위치가 보다 편리했습니다.,"가격대비 호텔 수준이 너무 낮았습니다. 신내는 건조하고, 호텔에서 피우는 소리가 너무 시룡하고, 음식이 너무 빈비했습니다.",2,NEG
오라카이 인사동스위츠,Seoul,Korean,English(French),시선 좋은 위치에 위치해 간편한 청계젠 찾을 수 있었습니다. 아이들이 즐기로 하게 슈스폴이있었습니다.,"수영장이 깨알바로였습니다. 더욱이, 다시 방문할 때는 했지만, 방에서 배 사랑이 나왔습니다. 오라카이 이사동스위츠는 바로 간부이 필요합니다.",4,NEG
오라카이 인사동스위츠,Seoul,Korean,Spanish,조식이 다양하고 맛있었습니다. 직원분들의 친절함에 감사했습니다.,"객실 내부가 다소 낡아 보였고, 청결도가 떨어졌습니다. 밤에는 주변 소음이 심해 편안히 쉴 수 없었습니다. 또한, 가격 대비 서비스의 만족도가 부족했습니다.",4,NEG
오라카이 인사동스위츠,Seoul,Korean,Italian,"호텔의 위치는 아주 좋았어요, 주변에 실어놔지 않은 생활 편의형이 많아 퍼저키거리 뒤에 ","방이 너무 초로각하였어요, 협썩이 작아서 푸차도 어 마엔너져했어요.
고객 서비스가 행무력에 부족한 것 같았어요, 정말 마음이 아파움.
아이에게 푹..이제는 지나간 시간을 감대하지 않을 수 있을 것 같아요",3,NEG
오라카이 인사동스위츠,Seoul,Korean,English(Turkish),"호텔의 위치는 장점입니다. 인사동 거리와 하나로 연결되어 있어서 쇼핑이나 음식점 탐방이 편리했습니다. 또한, 직원들의 친절한 태도도 좋았습니다.","이후 좋은 기분이 견디기 어려웠습니다. 객실 내부에 먼지가 많아 청결하지 못했습니다. 이외에도, 에어컨은 너무 시끄러웠고, 침대는 편안하지 않았습니다. 약간 더 많은 관리와 관심이 필요할 것 같습니다.",3,NEG
오라카이 인사동스위츠,Seoul,Korean,English(Korean),위치는 인사동 중심에 있어 매우 편리했습니다.,"하지만 방 상태가 별로였고, 서비스도 만족스럽지 못했습니다. 체크인 과정에서 문제가 있었고, 방 청소 상태도 불만족스러웠습니다.",3,NEG
오라카이 인사동스위츠,Seoul,Korean,Russian,이벤트 평일에는 터스트 만큼 좋았음,"1. 택배 수신이 완나지 않았는데, 택배사 전화가 전혀 안 되었습니다. 그래서 실마릉 잘못된 노출이 나가 거북이라 집에 있는 거북이 아예 없었다는… 2. 날씨가 후두었는데 해에서 더풀넷을 텍이 쓰는 격체부르던.ascf 3. 우체의 축엄로 인해 우산이 너무 긴 마물을 이겨야 핸요. 4. 향기가 문제였습니다. 허리나 축이 되기 쉬우는 초록고라 좋았지만 향기가 들어오지 않았다는... 5. 먹은 슬러버가 퍼지고 깨알아 방에 방격을 물렸습니다.",3,NEG
오라카이 인사동스위츠,Seoul,Korean,English(Romanian),환경이나 위치가 좋음,"객실이 오래되어서 조금 낡아 보였고 청소가 제대로 이루어지지 않은 것 같습니다. 또한, 직원들의 서비스도 좋지 않았습니다.",4,NEG
오라카이 인사동스위츠,Seoul,Korean,English(Romanian),호텔 위치가 정말 좋아서 일단 만족했습니다.,동네 끗어지는 대 중이했지만 리시보 내부는 한가지 던지 않게 부족행이라 말하기 끈끈했습니다. 수쪙하고 건조한 건조 온도 있으나 업원식으로 건조했습니다. 그리고 요후 주자가 혼자 큰 소리를 내었습니다. 생각보다 눈주리 약간 안좋은 다소 풍기한 유형입니다.,3,NEG
오라카이 인사동스위츠,Seoul,Korean,English(Korean),주변에 음식점과 쇼핑시설이 가까워 편리,"1. 방이 너무 추웠고, 난방도 제대로 안 됐습니다.
2. 청결상태가 매우 안 좋았어요. 방에 먼지가 너무 많았습니다.
3. 프론트 서비스가 불친절했습니다. 질문에 명확한 답변을 해주지 않았어요.
4. 아침식사 종류가 부실했습니다.",2,NEG
오라카이 인사동스위츠,Seoul,Korean,English(Chinese),위치가 좋고 친절했던 직원분들 덕분에 머무는 동안 편안하게 지냈습니다.,"방이 굉장히 낡았습니다. 화장실의 컨디션도 좋지 않아서 실망했습니다. 청소가 제대로 이루어지지 않는 듯 합니다. 가구들 모두 낡고, 침대도 편하지 않았습니다. 또한, 가격 대비 편의 시설이나 서비스가 부족하다는 느낌을 받았습니다.",3,NEG
오라카이 인사동스위츠,Seoul,Korean,Italian,"호텔의 위치가 인사동 하트에 있어 매우 좋았습니다. 
임지물과 식품 관련 가게에 깨고 많은 장점이었습니다.","불편한 점이 많았습니다. 
보아모 외부 거음이 낮아 개인의 시간 향한 참 보여주지 못했음. 
스타프가 많이 불친절하게 겨울어저근히 획득을 내렸는데, 사파리 밍돌을 획득받으라는 요청을 못 해준 게 아쉬울지그런데. 
맨날 아침골 소음이 진도가 많아 개피할 재시간이 없음.",4,NEG
오라카이 인사동스위츠,Seoul,Korean,English(Turkish),지하철이 가까운 위치로 상징걸보기에 좋았습니다. 유저한 인사동 매장을 걷대보기에 좋은 위치라는 점.,침대와 의자가 너무 다습니다. 가격하고 창업 시설이 너무 찾는데에 하혀 보이는 부부가 중요합니다.요리도 투별토론 중이라 코너로오스 고급 클럽 호텔을 엘리베이터로.,4,NEG
오라카이 인사동스위츠,Seoul,Korean,Chinese,"서비스와 위치, 시설이 전반적으로 좋아서 만족스러웠어요.",방음이 잘 되지 않아서 옆방의 소리가 자꾸 들려서 조금 불편했어요. 그리고 청결상태도 약간 아쉬웠습니다. 특히 화장실에서는 약간의 냄새가 났어요.,5,NEG
오라카이 인사동스위츠,Seoul,Korean,English(Italian),빠른 체크인 과정이 좋았습니다.,"직원들의 서비스가 아쉬웠습니다. 특히 가전 제품들이 고장나 있는 경우가 많았고, 이에 대한 응대가 빠르지 않았습니다. 또한, 방음이 잘 되지 않아 소음으로 인해 불편했습니다. 최악의 경우엔, 방옆에서 이야기하는 소리까지 다 들릴 정도였습니다. 방 청소 상태도 만족스럽지 못했고, 가격 대비 만족도는 아주 낮았습니다.",2,NEG
오라카이 인사동스위츠,Seoul,Korean,English(Chinese),서울의 중심부에 위치하여 접근성이 좋고 로비의 분위기가 멋있습니다,"하지만 불편한 점도 많았습니다. 객실 청결 상태가 불량해서 첫 이용부터 실망했습니다. 또한, 직원들의 서비스 자세도 별로 친절하지 않았습니다. 분위기는 좋지만, 그 이외의 요소에서는 많이 부족함을 느꼈습니다.",4,NEG
글래드 강남 코엑스 센터,Seoul,Korean,Russian,"호텔이 Centum City 근처에 위치하고 있어 편리했습니다. 객실이 깨끗하고 현대적이었으며, 직원들이 매우 친절했습니다.","조식이 약간 심심했듯이 느껴지고, 가격이 조금 비싸게 느껴졌습니다.",8,POS
